time,demand_fid,demand_lon,demand_lat,priority,supply_fid,supply_lon,supply_lat,supply_type,material_weight,unique_id
4.5,DEM_20450,113.8146125102013,22.66979143075035,4,COM_54,113.80529579176628,22.66083003960116,commercial,30.0,DEM_054_05
4.5,DEM_15706,113.816062186898,22.66949355691919,4,COM_5,113.8231103907918,22.67455908142552,commercial,6.9,DEM_054_06
4.5,DEM_39953,113.9171352545587,22.65157384358508,4,COM_52,113.8232721744962,22.67444093610764,commercial,14.1,DEM_054_07
4.5,DEM_43323,113.92447053595248,22.67164188782635,2,MED_136,113.80831841077608,22.69073903809884,medical,28.8,DEM_054_08
4.583,DEM_21090,113.9421959500591,22.677668357841455,4,COM_52,113.8232721744962,22.67444093610764,commercial,28.7,DEM_055_00
4.583,DEM_1481,113.9279758345591,22.697327704146353,4,COM_54,113.80529579176628,22.66083003960116,commercial,8.8,DEM_055_01
4.583,DEM_26600,113.9444914116616,22.67712079116965,4,COM_22,113.9352843465338,22.681219811731687,commercial,14.3,DEM_055_02
4.583,DEM_3782,113.910851493236,22.662842273873206,2,MED_531,113.8076652331016,22.69033302747562,medical,8.4,DEM_055_03
4.583,DEM_21449,113.8195295834999,22.671735367793648,4,COM_52,113.8232721744962,22.67444093610764,commercial,12.9,DEM_055_04
4.667,DEM_14896,113.9282872458378,22.69423719618023,4,COM_52,113.8232721744962,22.67444093610764,commercial,10.4,DEM_056_00
4.667,DEM_38012,113.8601530839796,22.65825991574643,1,MED_341,113.8077787728144,22.69023886178267,medical,22.3,DEM_056_01
4.667,DEM_29307,113.8178842497915,22.672861381493288,4,COM_12,113.82327136439469,22.6746292751996,commercial,8.1,DEM_056_02
4.667,DEM_3658,113.9166100142996,22.67496655712908,4,COM_52,113.8232721744962,22.67444093610764,commercial,9.3,DEM_056_03
4.667,DEM_46050,113.9093104286178,22.6527578715732,4,COM_52,113.8232721744962,22.67444093610764,commercial,29.9,DEM_056_04
4.667,DEM_43530,113.94372093696728,22.679819971405568,4,COM_22,113.9352843465338,22.681219811731687,commercial,21.7,DEM_056_05
4.75,DEM_11207,113.9149566614994,22.67174101610362,1,MED_136,113.80831841077608,22.69073903809884,medical,10.9,DEM_057_00
4.75,DEM_29482,113.8608314399006,22.661346196855256,4,COM_5,113.8231103907918,22.67455908142552,commercial,14.0,DEM_057_01
4.75,DEM_35018,113.91814326132068,22.66295934367776,4,COM_22,113.9352843465338,22.681219811731687,commercial,16.7,DEM_057_02
4.75,DEM_33386,113.92297353135048,22.66277526544032,4,COM_12,113.82327136439469,22.6746292751996,commercial,20.3,DEM_057_03
4.75,DEM_4318,113.8161216707043,22.668401681360248,4,COM_5,113.8231103907918,22.67455908142552,commercial,12.7,DEM_057_04
4.75,DEM_28449,113.8235036976295,22.66829227741356,4,COM_54,113.80529579176628,22.66083003960116,commercial,15.3,DEM_057_05
4.75,DEM_24063,113.9221057512851,22.68586612234758,4,COM_54,113.80529579176628,22.66083003960116,commercial,6.8,DEM_057_06
4.75,DEM_18244,113.9297282665225,22.69672203743996,4,COM_5,113.8231103907918,22.67455908142552,commercial,16.2,DEM_057_07
4.75,DEM_43373,113.9429404430712,22.676060372737354,4,COM_54,113.80529579176628,22.66083003960116,commercial,13.6,DEM_057_08
4.833,DEM_3860,113.928510273002,22.697192954646255,4,COM_22,113.9352843465338,22.681219811731687,commercial,9.9,DEM_058_00
4.833,DEM_33333,113.8614231536381,22.65858644353843,4,COM_22,113.9352843465338,22.681219811731687,commercial,8.1,DEM_058_01
4.833,DEM_17440,113.8563153053498,22.65274516071936,1,MED_531,113.8076652331016,22.69033302747562,medical,18.3,DEM_058_02
4.833,DEM_30006,113.94151950138028,22.674120299277966,4,COM_12,113.82327136439469,22.6746292751996,commercial,19.8,DEM_058_03
4.833,DEM_35649,113.8114475205207,22.68647471052527,4,COM_12,113.82327136439469,22.6746292751996,commercial,9.3,DEM_058_04
4.833,DEM_38993,113.9173077820978,22.65300087059822,4,COM_54,113.80529579176628,22.66083003960116,commercial,13.4,DEM_058_05
4.833,DEM_34261,113.925829515228,22.69802819164032,3,MED_68,113.8078934065362,22.69043991380036,medical,25.6,DEM_058_06
4.833,DEM_1300,113.8556679602392,22.657313324114327,2,MED_68,113.8078934065362,22.69043991380036,medical,6.1,DEM_058_07
4.833,DEM_40214,113.8628445312538,22.66476448054932,3,MED_531,113.8076652331016,22.69033302747562,medical,11.6,DEM_058_08
4.833,DEM_11836,113.9207112194332,22.6879350753626,3,MED_531,113.8076652331016,22.69033302747562,medical,15.4,DEM_058_09
4.917,DEM_8560,113.8016919858212,22.69392596029557,3,MED_438,113.8080819750525,22.69056122970081,medical,15.4,DEM_059_00
4.917,DEM_27542,113.8179800958524,22.66881529771792,4,COM_12,113.82327136439469,22.6746292751996,commercial,13.5,DEM_059_01
4.917,DEM_7645,113.81318042180868,22.689746955139928,4,COM_22,113.9352843465338,22.681219811731687,commercial,26.5,DEM_059_02
4.917,DEM_18403,113.9271175447532,22.67377847597826,4,COM_22,113.9352843465338,22.681219811731687,commercial,29.4,DEM_059_03
4.917,DEM_6928,113.8144977685144,22.66584274764749,4,COM_22,113.9352843465338,22.681219811731687,commercial,17.9,DEM_059_04
4.917,DEM_5474,113.92166611576968,22.668850475845566,4,COM_22,113.9352843465338,22.681219811731687,commercial,11.0,DEM_059_05
4.917,DEM_6413,113.93479015468628,22.683747300055806,4,COM_22,113.9352843465338,22.681219811731687,commercial,16.2,DEM_059_06
4.917,DEM_7488,113.8678238792664,22.66961296757324,4,COM_5,113.8231103907918,22.67455908142552,commercial,6.3,DEM_059_07
4.917,DEM_22474,113.8002058051156,22.67937556223175,4,COM_54,113.80529579176628,22.66083003960116,commercial,15.5,DEM_059_08
5.0,DEM_27100,113.8002115361168,22.6768899613992,4,COM_12,113.82327136439469,22.6746292751996,commercial,10.4,DEM_060_00
5.0,DEM_20489,113.92861806954228,22.6861497392138,4,COM_5,113.8231103907918,22.67455908142552,commercial,6.3,DEM_060_01
5.0,DEM_29551,113.9358131623039,22.68342980867468,4,COM_54,113.80529579176628,22.66083003960116,commercial,27.1,DEM_060_02
5.0,DEM_41239,113.9308112866169,22.68593060496448,4,COM_52,113.8232721744962,22.67444093610764,commercial,12.1,DEM_060_03
5.0,DEM_350,113.8636183846136,22.67357282504307,1,MED_68,113.8078934065362,22.69043991380036,medical,15.8,DEM_060_04
5.0,DEM_15117,113.8327347900157,22.671956014248735,2,MED_341,113.8077787728144,22.69023886178267,medical,24.1,DEM_060_05
5.0,DEM_21364,113.8226317707578,22.66927200951901,4,COM_5,113.8231103907918,22.67455908142552,commercial,15.0,DEM_060_06
5.0,DEM_34861,113.8164332523511,22.69550280463205,4,COM_54,113.80529579176628,22.66083003960116,commercial,9.9,DEM_060_07
5.0,DEM_33487,113.8623244816051,22.66757189143146,4,COM_22,113.9352843465338,22.681219811731687,commercial,6.8,DEM_060_08
5.0,DEM_30096,113.8593391044062,22.65724021997883,4,COM_52,113.8232721744962,22.67444093610764,commercial,24.1,DEM_060_09
5.083,DEM_21342,113.9352849171059,22.688956336259647,4,COM_12,113.82327136439469,22.6746292751996,commercial,10.0,DEM_061_00
5.083,DEM_30430,113.803876409596,22.67235038740118,4,COM_52,113.8232721744962,22.67444093610764,commercial,17.5,DEM_061_01
5.083,DEM_2137,113.805608525772,22.66732094901415,4,COM_5,113.8231103907918,22.67455908142552,commercial,8.4,DEM_061_02
5.083,DEM_19227,113.9353488153656,22.689332546741856,3,MED_438,113.8080819750525,22.69056122970081,medical,18.0,DEM_061_03
5.083,DEM_7983,113.946498779414,22.677187446895616,2,MED_531,113.8076652331016,22.69033302747562,medical,27.3,DEM_061_04
5.083,DEM_7438,113.9126466251744,22.66070257538204,4,COM_22,113.9352843465338,22.681219811731687,commercial,28.3,DEM_061_05
5.167,DEM_45604,113.82195490913088,22.6723782335392,2,MED_531,113.8076652331016,22.69033302747562,medical,12.5,DEM_062_00
5.167,DEM_699,113.8138390744738,22.66496393336112,4,COM_22,113.9352843465338,22.681219811731687,commercial,13.3,DEM_062_01
5.167,DEM_5668,113.814757807077,22.66642918289666,4,COM_52,113.8232721744962,22.67444093610764,commercial,19.6,DEM_062_02
5.167,DEM_43978,113.82424448921888,22.67670954786391,4,COM_5,113.8231103907918,22.67455908142552,commercial,19.9,DEM_062_03
5.167,DEM_15162,113.9345130628147,22.683634272689176,4,COM_54,113.80529579176628,22.66083003960116,commercial,19.4,DEM_062_04
5.167,DEM_2457,113.805140995282,22.6920241174261,4,COM_54,113.80529579176628,22.66083003960116,commercial,17.0,DEM_062_05
5.25,DEM_44236,113.86287562718368,22.659776135303495,4,COM_12,113.82327136439469,22.6746292751996,commercial,15.3,DEM_063_00
5.25,DEM_37985,113.866183607619,22.66529040943212,4,COM_52,113.8232721744962,22.67444093610764,commercial,26.8,DEM_063_01
5.25,DEM_3050,113.86569466281608,22.66552903380109,4,COM_12,113.82327136439469,22.6746292751996,commercial,18.0,DEM_063_02
5.25,DEM_34049,113.8181619908512,22.67025997941496,1,MED_341,113.8077787728144,22.69023886178267,medical,30.0,DEM_063_03
5.25,DEM_28418,113.86438695164128,22.666765531626194,4,COM_54,113.80529579176628,22.66083003960116,commercial,14.4,DEM_063_04
5.25,DEM_9520,113.92392200703328,22.67409593593074,1,MED_438,113.8080819750525,22.69056122970081,medical,27.8,DEM_063_05
5.25,DEM_19831,113.81946189889868,22.67153397010668,4,COM_54,113.80529579176628,22.66083003960116,commercial,13.9,DEM_063_06
5.25,DEM_43454,113.8651599694255,22.66512925260664,1,MED_341,113.8077787728144,22.69023886178267,medical,20.3,DEM_063_07
5.333,DEM_16593,113.927734005493,22.67244002326028,4,COM_12,113.82327136439469,22.6746292751996,commercial,22.3,DEM_064_00
5.333,DEM_29193,113.9258955778088,22.674420448113736,4,COM_22,113.9352843465338,22.681219811731687,commercial,17.0,DEM_064_01
5.333,DEM_34015,113.928315570575,22.67258785934319,4,COM_22,113.9352843465338,22.681219811731687,commercial,12.2,DEM_064_02
5.333,DEM_35115,113.82242019368968,22.6724717788756,4,COM_54,113.80529579176628,22.66083003960116,commercial,14.5,DEM_064_03
5.333,DEM_23124,113.9260263530892,22.6562467564464,4,COM_22,113.9352843465338,22.681219811731687,commercial,28.9,DEM_064_04
5.417,DEM_36070,113.9261104229432,22.67451745666187,2,MED_136,113.80831841077608,22.69073903809884,medical,11.1,DEM_065_00
5.417,DEM_42507,113.9808175877874,22.69119203704705,1,MED_531,113.8076652331016,22.69033302747562,medical,10.6,DEM_065_01
5.417,DEM_13212,113.8133741493446,22.66665636647436,4,COM_5,113.8231103907918,22.67455908142552,commercial,7.5,DEM_065_02
5.417,DEM_19064,113.8277261377231,22.69621158396978,1,MED_438,113.8080819750525,22.69056122970081,medical,7.5,DEM_065_03
5.417,DEM_7328,113.814215169254,22.665843763911074,4,COM_5,113.8231103907918,22.67455908142552,commercial,29.1,DEM_065_04
5.417,DEM_8555,113.8055127888856,22.69703286134557,4,COM_52,113.8232721744962,22.67444093610764,commercial,21.3,DEM_065_05
5.417,DEM_28251,113.9812561357934,22.67777093052493,4,COM_52,113.8232721744962,22.67444093610764,commercial,21.3,DEM_065_06
5.417,DEM_16488,113.9347337845926,22.68219027465527,4,COM_22,113.9352843465338,22.681219811731687,commercial,12.1,DEM_065_07
5.417,DEM_2886,113.9333522677753,22.68710471132515,4,COM_5,113.8231103907918,22.67455908142552,commercial,21.3,DEM_065_08
5.417,DEM_13196,113.9345852719135,22.681673196612767,4,COM_54,113.80529579176628,22.66083003960116,commercial,23.5,DEM_065_09
5.5,DEM_1737,113.8648852971738,22.66718551420803,4,COM_5,113.8231103907918,22.67455908142552,commercial,12.5,DEM_066_00
5.5,DEM_37271,113.8012560262894,22.67902714941048,4,COM_5,113.8231103907918,22.67455908142552,commercial,28.2,DEM_066_01
5.5,DEM_19335,113.9348500850231,22.68669955022481,3,MED_341,113.8077787728144,22.69023886178267,medical,16.4,DEM_066_02
5.5,DEM_40211,113.8218126101019,22.66931170911996,4,COM_54,113.80529579176628,22.66083003960116,commercial,18.1,DEM_066_03
5.5,DEM_7123,113.92324269339508,22.666849872929408,3,MED_531,113.8076652331016,22.69033302747562,medical,16.7,DEM_066_04
5.5,DEM_10698,113.9140106051784,22.65867589260897,4,COM_5,113.8231103907918,22.67455908142552,commercial,13.3,DEM_066_05
5.5,DEM_27230,113.94380463135408,22.67960043832786,4,COM_22,113.9352843465338,22.681219811731687,commercial,23.0,DEM_066_06
5.5,DEM_605,113.8029238020322,22.69119861688429,4,COM_22,113.9352843465338,22.681219811731687,commercial,24.8,DEM_066_07
5.5,DEM_34650,113.9360538457182,22.68970684535799,4,COM_12,113.82327136439469,22.6746292751996,commercial,9.4,DEM_066_08
5.5,DEM_40012,113.85844029689008,22.6568357494391,4,COM_52,113.8232721744962,22.67444093610764,commercial,25.7,DEM_066_09
5.583,DEM_19013,113.8148755509638,22.66993256020112,4,COM_22,113.9352843465338,22.681219811731687,commercial,19.6,DEM_067_00
5.583,DEM_35074,113.92005539972048,22.672697120205328,4,COM_5,113.8231103907918,22.67455908142552,commercial,11.5,DEM_067_01
5.583,DEM_20895,113.93116722324288,22.688654779137966,2,MED_136,113.80831841077608,22.69073903809884,medical,6.6,DEM_067_02
5.583,DEM_6151,113.9343931627742,22.68545000347368,4,COM_52,113.8232721744962,22.67444093610764,commercial,12.7,DEM_067_03
5.583,DEM_23800,113.9249617732216,22.69354102169063,4,COM_54,113.80529579176628,22.66083003960116,commercial,28.1,DEM_067_04
5.583,DEM_45240,113.9256442634807,22.696818946253607,4,COM_22,113.9352843465338,22.681219811731687,commercial,22.3,DEM_067_05
5.583,DEM_40012,113.85844029689008,22.6568357494391,1,MED_341,113.8077787728144,22.69023886178267,medical,14.2,DEM_067_06
5.583,DEM_12471,113.8210816240524,22.66541479187027,4,COM_12,113.82327136439469,22.6746292751996,commercial,28.9,DEM_067_07
5.667,DEM_12326,113.8329436354652,22.671887493182354,2,MED_136,113.80831841077608,22.69073903809884,medical,22.0,DEM_068_00
5.667,DEM_36739,113.9249317671056,22.68366434090324,4,COM_5,113.8231103907918,22.67455908142552,commercial,18.1,DEM_068_01
5.667,DEM_31754,113.8626615139994,22.66692533323532,4,COM_22,113.9352843465338,22.681219811731687,commercial,7.0,DEM_068_02
5.667,DEM_34328,113.8136861546424,22.67200642257503,4,COM_5,113.8231103907918,22.67455908142552,commercial,6.5,DEM_068_03
5.667,DEM_33118,113.9150428716465,22.66685736282,4,COM_54,113.80529579176628,22.66083003960116,commercial,10.1,DEM_068_04
5.667,DEM_32338,113.9431189371442,22.67613030794885,4,COM_12,113.82327136439469,22.6746292751996,commercial,9.1,DEM_068_05
5.667,DEM_31223,113.8610913757608,22.65574889306719,4,COM_52,113.8232721744962,22.67444093610764,commercial,7.9,DEM_068_06
5.75,DEM_24425,113.932030990001,22.68673271455976,4,COM_52,113.8232721744962,22.67444093610764,commercial,19.1,DEM_069_00
5.75,DEM_33877,113.9805716034712,22.677915138106687,4,COM_52,113.8232721744962,22.67444093610764,commercial,21.8,DEM_069_01
5.75,DEM_17728,113.8053420165385,22.68656255859817,4,COM_5,113.8231103907918,22.67455908142552,commercial,14.9,DEM_069_02
5.75,DEM_125,113.91785465856888,22.66169522505535,4,COM_12,113.82327136439469,22.6746292751996,commercial,19.5,DEM_069_03
5.75,DEM_2137,113.805608525772,22.66732094901415,1,MED_438,113.8080819750525,22.69056122970081,medical,13.6,DEM_069_04
5.833,DEM_16481,113.8169782401672,22.668364172528047,4,COM_52,113.8232721744962,22.67444093610764,commercial,9.5,DEM_070_00
5.833,DEM_7186,113.86389100188408,22.66882740774832,2,MED_438,113.8080819750525,22.69056122970081,medical,14.4,DEM_070_01
5.833,DEM_22395,113.8313771527232,22.67393523336087,4,COM_52,113.8232721744962,22.67444093610764,commercial,26.7,DEM_070_02
5.833,DEM_22047,113.9179103317807,22.665687103937,4,COM_52,113.8232721744962,22.67444093610764,commercial,7.0,DEM_070_03
5.917,DEM_32875,113.8634256736266,22.66707607602408,4,COM_52,113.8232721744962,22.67444093610764,commercial,18.3,DEM_071_00
5.917,DEM_13059,113.93587721912328,22.68902859153023,3,MED_136,113.80831841077608,22.69073903809884,medical,16.5,DEM_071_01
5.917,DEM_8347,113.816117364297,22.658982336925167,4,COM_22,113.9352843465338,22.681219811731687,commercial,9.7,DEM_071_02
5.917,DEM_5841,113.9343474832816,22.68352776663927,3,MED_68,113.8078934065362,22.69043991380036,medical,25.2,DEM_071_03
5.917,DEM_24670,113.8230153859881,22.66759180480778,4,COM_54,113.80529579176628,22.66083003960116,commercial,24.2,DEM_071_04
5.917,DEM_665,113.9230722976866,22.684344752972127,4,COM_12,113.82327136439469,22.6746292751996,commercial,10.2,DEM_071_05
5.917,DEM_5137,113.8002025911599,22.68810405730364,2,MED_531,113.8076652331016,22.69033302747562,medical,5.8,DEM_071_06
5.917,DEM_36853,113.8608789997302,22.65809099601244,4,COM_5,113.8231103907918,22.67455908142552,commercial,11.1,DEM_071_07
5.917,DEM_2085,113.8332218978409,22.6715166597671,4,COM_52,113.8232721744962,22.67444093610764,commercial,16.0,DEM_071_08
6.0,DEM_42724,113.91483511651188,22.67259564297123,4,COM_22,113.9352843465338,22.681219811731687,commercial,10.9,DEM_072_00
6.0,DEM_7627,113.8015895227898,22.69352050010174,4,COM_54,113.80529579176628,22.66083003960116,commercial,10.5,DEM_072_01
6.0,DEM_17301,113.834407126034,22.67290747509733,2,MED_341,113.8077787728144,22.69023886178267,medical,6.5,DEM_072_02
6.0,DEM_36433,113.918986940815,22.661767840885815,4,COM_12,113.82327136439469,22.6746292751996,commercial,20.6,DEM_072_03
6.0,DEM_25194,113.8130590062055,22.68977902286008,4,COM_54,113.80529579176628,22.66083003960116,commercial,17.4,DEM_072_04
6.0,DEM_19961,113.9438827478546,22.678889978726488,4,COM_52,113.8232721744962,22.67444093610764,commercial,24.6,DEM_072_05
6.0,DEM_18356,113.9282810375654,22.69332946853591,4,COM_52,113.8232721744962,22.67444093610764,commercial,15.2,DEM_072_06
6.0,DEM_17257,113.9452746468268,22.67622795336512,4,COM_52,113.8232721744962,22.67444093610764,commercial,9.6,DEM_072_07
6.083,DEM_33764,113.9350749620104,22.687014311108168,4,COM_54,113.80529579176628,22.66083003960116,commercial,8.4,DEM_073_00
6.083,DEM_13808,113.8643354968626,22.662195338685056,4,COM_22,113.9352843465338,22.681219811731687,commercial,10.1,DEM_073_01
6.083,DEM_40626,113.9346430698221,22.68350169983611,4,COM_5,113.8231103907918,22.67455908142552,commercial,28.1,DEM_073_02
6.083,DEM_21695,113.8208152450605,22.693161106882886,4,COM_5,113.8231103907918,22.67455908142552,commercial,18.4,DEM_073_03
6.083,DEM_10571,113.928467518058,22.65031304423101,4,COM_5,113.8231103907918,22.67455908142552,commercial,11.7,DEM_073_04
6.083,DEM_42814,113.8574035053127,22.6574621009173,4,COM_54,113.80529579176628,22.66083003960116,commercial,20.1,DEM_073_05
6.083,DEM_3596,113.9469898199561,22.67755195841096,4,COM_12,113.82327136439469,22.6746292751996,commercial,25.1,DEM_073_06
6.083,DEM_36107,113.9257882404552,22.68321237295389,4,COM_54,113.80529579176628,22.66083003960116,commercial,10.4,DEM_073_07
6.167,DEM_6113,113.94259607006188,22.67690013168024,4,COM_52,113.8232721744962,22.67444093610764,commercial,27.9,DEM_074_00
6.167,DEM_44616,113.827254031674,22.669562348608416,4,COM_54,113.80529579176628,22.66083003960116,commercial,22.6,DEM_074_01
6.167,DEM_23239,113.9251687217028,22.67459636226936,4,COM_12,113.82327136439469,22.6746292751996,commercial,18.8,DEM_074_02
6.167,DEM_16202,113.9352841522119,22.683873314005687,3,MED_438,113.8080819750525,22.69056122970081,medical,16.7,DEM_074_03
6.167,DEM_40791,113.99702748701888,22.67778513428375,4,COM_22,113.9352843465338,22.681219811731687,commercial,12.7,DEM_074_04
6.25,DEM_21666,113.912658940539,22.65972498692429,4,COM_22,113.9352843465338,22.681219811731687,commercial,15.3,DEM_075_00
6.25,DEM_34152,113.8612907169808,22.65511255669204,4,COM_12,113.82327136439469,22.6746292751996,commercial,23.5,DEM_075_01
6.25,DEM_684,113.8589215703336,22.65234959947371,3,MED_341,113.8077787728144,22.69023886178267,medical,18.8,DEM_075_02
6.25,DEM_35856,113.8619291377718,22.65928199511536,4,COM_54,113.80529579176628,22.66083003960116,commercial,23.0,DEM_075_03
6.25,DEM_16935,113.9348100956476,22.68240715983828,4,COM_12,113.82327136439469,22.6746292751996,commercial,9.9,DEM_075_04
6.25,DEM_13090,113.81450294101948,22.66653020295215,4,COM_52,113.8232721744962,22.67444093610764,commercial,19.2,DEM_075_05
6.333,DEM_40230,113.9353565763862,22.68958203661926,4,COM_52,113.8232721744962,22.67444093610764,commercial,16.5,DEM_076_00
6.333,DEM_20418,113.9240020786863,22.6744314443163,4,COM_12,113.82327136439469,22.6746292751996,commercial,8.5,DEM_076_01
6.333,DEM_33040,113.9207098645963,22.672126838609127,4,COM_52,113.8232721744962,22.67444093610764,commercial,9.6,DEM_076_02
6.333,DEM_32744,113.9340756411626,22.68301662987949,4,COM_5,113.8231103907918,22.67455908142552,commercial,18.1,DEM_076_03
6.333,DEM_3672,113.8137716587001,22.665345939875735,4,COM_5,113.8231103907918,22.67455908142552,commercial,24.1,DEM_076_04
6.417,DEM_668,113.9179543758322,22.663831610820647,2,MED_68,113.8078934065362,22.69043991380036,medical,18.3,DEM_077_00
6.417,DEM_24186,113.9168535837018,22.67302307534504,4,COM_5,113.8231103907918,22.67455908142552,commercial,5.4,DEM_077_01
6.417,DEM_15709,113.8057596413146,22.68666079677298,3,MED_531,113.8076652331016,22.69033302747562,medical,29.4,DEM_077_02
6.417,DEM_726,113.86664568618,22.66733831172942,3,MED_531,113.8076652331016,22.69033302747562,medical,25.3,DEM_077_03
6.417,DEM_42831,113.9112491502899,22.65148554604593,4,COM_52,113.8232721744962,22.67444093610764,commercial,25.2,DEM_077_04
6.417,DEM_9891,113.9357109955996,22.68943091681054,4,COM_5,113.8231103907918,22.67455908142552,commercial,28.0,DEM_077_05
6.417,DEM_31512,113.94351002413768,22.676138288123447,2,MED_136,113.80831841077608,22.69073903809884,medical,11.0,DEM_077_06
6.5,DEM_12808,113.8188602774571,22.65944741972327,4,COM_22,113.9352843465338,22.681219811731687,commercial,22.1,DEM_078_00
6.5,DEM_3958,113.9298883241856,22.69336711427406,4,COM_5,113.8231103907918,22.67455908142552,commercial,7.3,DEM_078_01
6.5,DEM_22185,113.8316525379082,22.67288942675318,4,COM_52,113.8232721744962,22.67444093610764,commercial,18.8,DEM_078_02
6.5,DEM_2730,113.8163314816295,22.6682699443122,4,COM_5,113.8231103907918,22.67455908142552,commercial,22.6,DEM_078_03
6.5,DEM_4079,113.9148310306156,22.658792635488215,4,COM_52,113.8232721744962,22.67444093610764,commercial,26.1,DEM_078_04
6.5,DEM_40516,113.92488441701228,22.683454279208807,4,COM_22,113.9352843465338,22.681219811731687,commercial,19.1,DEM_078_05
6.5,DEM_4851,113.8144891366248,22.666069193094607,4,COM_54,113.80529579176628,22.66083003960116,commercial,28.0,DEM_078_06
6.5,DEM_13070,113.83013574304648,22.67393187300167,4,COM_12,113.82327136439469,22.6746292751996,commercial,27.5,DEM_078_07
6.583,DEM_46010,113.8252929279885,22.66822423455173,4,COM_52,113.8232721744962,22.67444093610764,commercial,28.2,DEM_079_00
6.583,DEM_17224,113.8382976093632,22.67044010044932,4,COM_12,113.82327136439469,22.6746292751996,commercial,19.1,DEM_079_01
6.583,DEM_34561,113.9144886381346,22.66124770524872,1,MED_438,113.8080819750525,22.69056122970081,medical,21.9,DEM_079_02
6.583,DEM_32626,113.94568757860388,22.676261795046393,3,MED_341,113.8077787728144,22.69023886178267,medical,14.6,DEM_079_03
6.583,DEM_7444,113.8152278126826,22.667808166883056,4,COM_5,113.8231103907918,22.67455908142552,commercial,17.5,DEM_079_04
6.583,DEM_20038,113.8645897399638,22.662782269897047,4,COM_5,113.8231103907918,22.67455908142552,commercial,7.4,DEM_079_05
6.583,DEM_13195,113.9337039709424,22.682833802529,4,COM_5,113.8231103907918,22.67455908142552,commercial,13.5,DEM_079_06
6.583,DEM_38148,113.803925203313,22.673831793518175,2,MED_531,113.8076652331016,22.69033302747562,medical,14.9,DEM_079_07
6.583,DEM_18810,113.9324761333898,22.68365807232187,4,COM_5,113.8231103907918,22.67455908142552,commercial,20.9,DEM_079_08
6.667,DEM_4021,113.92066468681608,22.686455897225606,4,COM_22,113.9352843465338,22.681219811731687,commercial,8.9,DEM_080_00
6.667,DEM_45890,113.9226362759426,22.67199107851845,4,COM_12,113.82327136439469,22.6746292751996,commercial,23.5,DEM_080_01
6.667,DEM_18211,113.8249838665848,22.69528035149659,4,COM_22,113.9352843465338,22.681219811731687,commercial,7.7,DEM_080_02
6.667,DEM_253,113.804404011853,22.69302081253404,4,COM_22,113.9352843465338,22.681219811731687,commercial,16.1,DEM_080_03
6.667,DEM_15409,113.8608718769493,22.65867152553375,4,COM_5,113.8231103907918,22.67455908142552,commercial,8.3,DEM_080_04
6.667,DEM_10382,113.8573876669576,22.66015507470168,4,COM_52,113.8232721744962,22.67444093610764,commercial,16.2,DEM_080_05
6.667,DEM_33568,113.9341036150096,22.68385532751104,4,COM_54,113.80529579176628,22.66083003960116,commercial,15.2,DEM_080_06
6.667,DEM_1190,113.93404660851908,22.68553026130164,3,MED_68,113.8078934065362,22.69043991380036,medical,13.8,DEM_080_07
6.667,DEM_4734,113.8146292520088,22.66586925310079,4,COM_54,113.80529579176628,22.66083003960116,commercial,20.0,DEM_080_08
6.667,DEM_18710,113.8649131804443,22.66773057763355,4,COM_52,113.8232721744962,22.67444093610764,commercial,5.3,DEM_080_09
6.75,DEM_17340,113.94383390751808,22.67497353740263,4,COM_22,113.9352843465338,22.681219811731687,commercial,17.3,DEM_081_00
6.75,DEM_3085,113.91607442031489,22.65981217669784,2,MED_136,113.80831841077608,22.69073903809884,medical,15.9,DEM_081_01
6.75,DEM_24782,113.93282235097048,22.683272402190568,4,COM_22,113.9352843465338,22.681219811731687,commercial,17.1,DEM_081_02
6.75,DEM_3783,113.8199720851198,22.66686167946596,4,COM_22,113.9352843465338,22.681219811731687,commercial,11.3,DEM_081_03
6.75,DEM_14054,113.8178951317075,22.6731952350012,4,COM_52,113.8232721744962,22.67444093610764,commercial,19.8,DEM_081_04
6.75,DEM_10842,113.9454968908995,22.67640145037998,4,COM_52,113.8232721744962,22.67444093610764,commercial,7.7,DEM_081_05
6.75,DEM_17540,113.9165106830479,22.67441341484864,1,MED_68,113.8078934065362,22.69043991380036,medical,28.7,DEM_081_06
6.833,DEM_40989,113.9832116434848,22.68002788606076,4,COM_54,113.80529579176628,22.66083003960116,commercial,8.4,DEM_082_00
6.833,DEM_18502,113.9341703914368,22.68193057761336,4,COM_54,113.80529579176628,22.66083003960116,commercial,28.7,DEM_082_01
6.833,DEM_11202,113.9452690673806,22.67686680961178,4,COM_52,113.8232721744962,22.67444093610764,commercial,12.9,DEM_082_02
6.833,DEM_23363,113.9256501333637,22.67301840342948,4,COM_22,113.9352843465338,22.681219811731687,commercial,12.3,DEM_082_03
6.833,DEM_44571,113.92071145917429,22.67030457647119,4,COM_52,113.8232721744962,22.67444093610764,commercial,29.2,DEM_082_04
6.833,DEM_13785,113.8653962922026,22.6648813408316,4,COM_22,113.9352843465338,22.681219811731687,commercial,14.4,DEM_082_05
6.917,DEM_3419,113.80528377227408,22.690165706723448,4,COM_52,113.8232721744962,22.67444093610764,commercial,21.8,DEM_083_00
6.917,DEM_7420,113.80419866380468,22.69202262645804,4,COM_22,113.9352843465338,22.681219811731687,commercial,11.1,DEM_083_01
